Video,Frame,SIM,CC,NSS,Recall,Area_Pct
259518044-0_6026.mp4,295,0.285,0.4046,1.4162,0.5147,0.1229
259518044-0_6026.mp4,442,0.3651,0.6165,2.1177,0.7761,0.1156
259518044-0_6026.mp4,590,0.278,0.401,1.4351,0.4776,0.1009
260146423-3019_4481.mp4,0,0.4089,0.7872,5.2681,0.9836,0.0745
260146423-3019_4481.mp4,147,0.3165,0.6862,4.314,0.9667,0.0802
260146423-3019_4481.mp4,295,0.1997,0.2278,0.7569,0.1842,0.1414
260146423-3019_4481.mp4,442,0.3838,0.7157,4.4788,0.9441,0.0739
260146423-3019_4481.mp4,590,0.3741,0.7266,5.3932,0.9836,0.075
260508257-0_1641.mp4,0,0.3198,0.6963,3.5653,0.9801,0.1301
260508257-0_1641.mp4,147,0.2389,0.5089,1.9778,0.8216,0.1332
260508257-0_1641.mp4,295,0.2491,0.5312,2.9352,0.7969,0.0894
260508257-0_1641.mp4,442,0.3718,0.6876,3.0369,0.9077,0.113
260508257-0_1641.mp4,590,0.4061,0.7102,3.455,0.9375,0.0836
260678165-25_791.mp4,0,0.3441,0.504,2.3191,0.8091,0.074
260678165-25_791.mp4,147,0.2432,0.5495,4.8065,0.91,0.1127
260678165-25_791.mp4,295,0.3738,0.7208,4.5193,0.9444,0.0744
260678165-25_791.mp4,442,0.2705,0.5703,3.184,0.9818,0.1048
260678165-25_791.mp4,590,0.3533,0.5438,2.0292,0.462,0.0752
260805845-0_956.mp4,0,0.2263,0.7101,7.361,0.996,0.0516
260805845-0_956.mp4,147,0.3103,0.6473,6.7286,0.8898,0.0533
260805845-0_956.mp4,295,0.2862,0.5213,2.1661,0.8485,0.1435
260805845-0_956.mp4,442,0.278,0.6209,4.1117,0.9396,0.1031
260805845-0_956.mp4,590,0.2839,0.5275,3.0728,0.8308,0.1161
262609726-1255_2225.mp4,0,0.3649,0.6052,2.3303,0.7965,0.1243
262609726-1255_2225.mp4,147,0.3519,0.5446,2.1787,0.8829,0.1235
262609726-1255_2225.mp4,295,0.2845,0.6106,3.5301,0.9278,0.1216
262609726-1255_2225.mp4,442,0.2775,0.5324,2.3728,0.807,0.1286
262609726-1255_2225.mp4,590,0.3138,0.6288,3.4966,0.908,0.1094
265468169-0_6495.mp4,0,0.3711,0.6552,2.8863,0.963,0.1156
265468169-0_6495.mp4,147,0.2609,0.3639,1.7523,0.6777,0.0968
265468169-0_6495.mp4,295,0.3138,0.4743,2.1938,0.7749,0.1159
265468169-0_6495.mp4,442,0.2552,0.3706,1.7642,0.7542,0.1198
265468169-0_6495.mp4,590,0.3458,0.4995,2.2795,0.7619,0.1051
266028493-2824_4268.mp4,0,0.1567,0.4713,3.748,1.0,0.1189
266028493-2824_4268.mp4,147,0.4543,0.6768,3.0226,0.7627,0.0815
266028493-2824_4268.mp4,295,0.3434,0.5182,2.3031,0.6278,0.0927
266028493-2824_4268.mp4,442,0.3074,0.5436,3.223,0.8,0.0883
266028493-2824_4268.mp4,590,0.3175,0.5292,2.0407,0.7241,0.1366
266551623-0_3677.mp4,0,0.455,0.7661,5.4778,0.9831,0.061
266551623-0_3677.mp4,147,0.3217,0.5613,2.4832,0.6083,0.0909
266551623-0_3677.mp4,295,0.2967,0.5467,2.5083,0.661,0.0912
266551623-0_3677.mp4,442,0.256,0.5929,2.8042,0.8545,0.1013
266551623-0_3677.mp4,590,0.2964,0.5863,2.7906,0.763,0.0812
267348905-0_1110.mp4,0,0.3282,0.5666,2.4278,0.7978,0.1154
267348905-0_1110.mp4,147,0.355,0.6448,3.3124,0.6693,0.0448
267348905-0_1110.mp4,295,0.3872,0.6399,2.4752,0.8531,0.1111
267348905-0_1110.mp4,442,0.2919,0.4075,1.333,0.4952,0.1183
267348905-0_1110.mp4,590,0.2134,0.2902,1.1252,0.4444,0.1307
268770022-1023_2066.mp4,0,0.1508,0.2728,2.2077,0.5958,0.0804
268770022-1023_2066.mp4,147,0.347,0.4371,2.1597,0.4088,0.0783
268770022-1023_2066.mp4,295,0.4028,0.7709,4.7916,1.0,0.0771
268770022-1023_2066.mp4,442,0.4296,0.5217,2.2349,0.6237,0.0748
268770022-1023_2066.mp4,590,0.3372,0.4806,2.0665,0.6359,0.0769
268770022-3017_4453.mp4,0,0.3111,0.7199,5.7197,0.9855,0.075
268770022-3017_4453.mp4,147,0.5773,0.8283,3.7792,0.8853,0.0689
268770022-3017_4453.mp4,295,0.3163,0.4432,1.6337,0.5072,0.0888
268770022-3017_4453.mp4,442,0.3237,0.6614,4.0335,0.9394,0.1222
268770022-3017_4453.mp4,590,0.3461,0.634,3.8614,0.9077,0.0893
268775208-0_1125.mp4,0,0.3405,0.5108,1.9326,0.7696,0.1656
268775208-0_1125.mp4,147,0.3534,0.7,4.787,0.95,0.0803
268775208-0_1125.mp4,295,0.1362,0.2508,1.468,0.9133,0.1445
268775208-0_1125.mp4,442,0.3017,0.6004,2.908,0.9655,0.1134
268775208-0_1125.mp4,590,0.426,0.722,3.5594,0.9385,0.07
269257634-991_2017.mp4,0,0.216,0.5067,2.6638,1.0,0.1222
269257634-991_2017.mp4,147,0.199,0.2798,0.8764,0.2016,0.1427
269257634-991_2017.mp4,295,0.2485,0.2234,0.7129,0.3284,0.1398
269257634-991_2017.mp4,442,0.352,0.4195,2.1352,0.4628,0.0584
269257634-991_2017.mp4,590,0.2461,0.4185,2.7089,0.7778,0.0835
271119904-0_900.mp4,0,0.352,0.6942,3.505,0.9395,0.1074
271119904-0_900.mp4,147,0.4051,0.7068,3.4477,0.912,0.0997
271119904-0_900.mp4,295,0.3714,0.6644,3.1301,0.8438,0.0877
271119904-0_900.mp4,442,0.4154,0.6608,3.7094,0.875,0.0781
271119904-0_900.mp4,590,0.3901,0.6684,2.9989,0.9375,0.1132
272468846-965_3374.mp4,0,0.2793,0.4502,1.6706,0.5619,0.0985
272468846-965_3374.mp4,147,0.1904,0.3683,1.806,0.9087,0.0909
272468846-965_3374.mp4,295,0.1963,0.4294,2.6116,0.8793,0.0925
272468846-965_3374.mp4,442,0.2091,0.4934,2.4007,0.8364,0.0916
272468846-965_3374.mp4,590,0.1832,0.4535,2.5026,0.9649,0.102
272499306-1721_2944.mp4,0,0.3578,0.4101,1.0874,0.3323,0.0956
272499306-1721_2944.mp4,147,0.3159,0.3623,0.9846,0.4615,0.132
272499306-1721_2944.mp4,295,0.3323,0.3987,1.2714,0.4353,0.114
272499306-1721_2944.mp4,442,0.2698,0.2169,0.6547,0.3498,0.1695
272499306-1721_2944.mp4,590,0.278,0.3319,0.9711,0.384,0.1276
272915557-0_1119.mp4,0,0.3687,0.6772,2.9901,0.7966,0.0754
272915557-0_1119.mp4,147,0.3702,0.5938,2.1689,0.8099,0.1071
272915557-0_1119.mp4,295,0.2001,0.3204,1.2262,0.5738,0.1629
272915557-0_1119.mp4,442,0.4018,0.7535,5.424,0.9891,0.0668
272915557-0_1119.mp4,590,0.3983,0.6827,4.4936,0.8333,0.0689
274428819-0_763.mp4,0,0.3057,0.3332,0.9073,0.3441,0.1276
274428819-0_763.mp4,147,0.3281,0.4191,1.5065,0.6022,0.1497
274428819-0_763.mp4,295,0.3202,0.3306,1.0918,0.4085,0.1135
274428819-0_763.mp4,442,0.2759,0.3,0.8433,0.3674,0.1443
274428819-0_763.mp4,590,0.2732,0.3227,1.1173,0.4876,0.138
274960127-0_993.mp4,0,0.357,0.4187,1.1512,0.3676,0.1131
274960127-0_993.mp4,147,0.46,0.6468,3.3685,0.6519,0.0667
274960127-0_993.mp4,295,0.3386,0.4657,1.4882,0.4873,0.1005
274960127-0_993.mp4,442,0.3832,0.5584,1.9006,0.7525,0.1484
274960127-0_993.mp4,590,0.4483,0.7401,4.8497,0.9104,0.0554
274960127-994_2399.mp4,0,0.3547,0.5554,2.0088,0.7132,0.1269
274960127-994_2399.mp4,147,0.2864,0.5904,3.7728,0.9118,0.11
274960127-994_2399.mp4,295,0.3288,0.6544,4.0956,0.913,0.1006
274960127-994_2399.mp4,442,0.3167,0.6088,3.7601,0.8636,0.111
274960127-994_2399.mp4,590,0.3875,0.6727,3.1407,0.8213,0.0908
275622154-0_1499.mp4,0,0.4967,0.8146,4.8714,1.0,0.074
275622154-0_1499.mp4,147,0.3069,0.5853,2.6189,0.9299,0.1019
275622154-0_1499.mp4,295,0.2296,0.4679,2.3697,0.7718,0.1124
275622154-0_1499.mp4,442,0.4325,0.7726,4.1523,0.9507,0.072
275622154-0_1499.mp4,590,0.2287,0.5721,3.9074,0.9861,0.0598
276123825-0_359.mp4,0,0.2665,0.3926,1.5966,0.7535,0.1124
276123825-0_359.mp4,102,0.3429,0.6143,2.5656,0.6818,0.0932
276123825-0_359.mp4,205,0.3691,0.6473,3.2885,0.8696,0.0866
276123825-0_359.mp4,307,0.4507,0.6443,2.8843,0.6934,0.0689
276123825-0_359.mp4,410,0.5145,0.6819,2.8762,0.7162,0.081
279231624-0_751.mp4,0,0.3308,0.5706,2.6656,0.786,0.0996
279231624-0_751.mp4,147,0.327,0.6013,2.6176,0.8603,0.1274
279231624-0_751.mp4,295,0.1647,0.3809,2.6434,0.9032,0.1129
279231624-0_751.mp4,442,0.1964,0.3793,1.7904,0.92,0.1118
279231624-0_751.mp4,590,0.3995,0.5941,2.4547,0.9433,0.0944
279620845-0_1000.mp4,0,0.3621,0.5255,1.9691,0.5606,0.0835
279620845-0_1000.mp4,147,0.2833,0.442,1.9192,0.7197,0.0958
279620845-0_1000.mp4,295,0.4527,0.7299,3.1863,0.8421,0.088
279620845-0_1000.mp4,442,0.3021,0.4943,1.8746,0.6702,0.1147
279620845-0_1000.mp4,590,0.3607,0.5977,3.1517,0.8413,0.0931
279620845-1001_1823.mp4,0,0.3449,0.6604,3.3533,0.9277,0.1077
279620845-1001_1823.mp4,147,0.4855,0.6747,2.1512,0.72,0.1102
279620845-1001_1823.mp4,295,0.3957,0.589,2.0069,0.7333,0.1035
279620845-1001_1823.mp4,442,0.3584,0.6093,2.8978,0.8,0.1137
279620845-1001_1823.mp4,590,0.2473,0.4741,2.3575,0.7737,0.0975
280017538-1989_3071.mp4,0,0.3238,0.6104,2.7038,0.9299,0.1199
280017538-1989_3071.mp4,147,0.2374,0.4216,1.5983,0.6038,0.1197
280017538-1989_3071.mp4,295,0.2818,0.4423,1.5878,0.6377,0.1593
280017538-1989_3071.mp4,442,0.3403,0.5263,2.2717,0.7396,0.1204
280017538-1989_3071.mp4,590,0.3503,0.5195,1.8357,0.7196,0.1144
280017538-4940_6247.mp4,0,0.3476,0.6787,3.331,0.9851,0.1102
280017538-4940_6247.mp4,147,0.379,0.6453,2.3459,0.8372,0.1374
280017538-4940_6247.mp4,295,0.2709,0.3753,1.2179,0.4896,0.1461
280017538-4940_6247.mp4,442,0.4387,0.7451,3.4253,0.9194,0.0959
280017538-4940_6247.mp4,590,0.3443,0.6078,2.2939,0.8387,0.1155
280486045-973_2372.mp4,0,0.382,0.6649,2.3939,0.9206,0.1606
280486045-973_2372.mp4,147,0.2586,0.3334,0.9647,0.2067,0.1152
280486045-973_2372.mp4,295,0.3609,0.5965,2.3559,0.7903,0.1124
280486045-973_2372.mp4,442,0.2457,0.2925,0.7001,0.2154,0.0886
280486045-973_2372.mp4,590,0.2557,0.4444,1.972,0.7198,0.1153
280944808-0_976.mp4,0,0.3844,0.5171,1.8974,0.6095,0.1093
280944808-0_976.mp4,147,0.3676,0.5024,1.9459,0.7566,0.1251
280944808-0_976.mp4,295,0.2126,0.5448,3.2346,1.0,0.1336
280944808-0_976.mp4,442,0.2601,0.4598,2.1312,0.8879,0.1314
280944808-0_976.mp4,590,0.349,0.6723,3.0684,0.973,0.106
281336800-1004_2640.mp4,0,0.4311,0.5261,1.5638,0.6536,0.1434
281336800-1004_2640.mp4,147,0.3985,0.4894,1.5796,0.5652,0.1187
281336800-1004_2640.mp4,295,0.3758,0.5241,2.1212,0.6154,0.084
281336800-1004_2640.mp4,442,0.3585,0.6216,2.7425,0.8687,0.1197
281336800-1004_2640.mp4,590,0.3179,0.5562,2.2387,0.7429,0.1065
281547686-0_3130.mp4,0,0.4284,0.6471,2.5801,0.8819,0.1193
281547686-0_3130.mp4,147,0.4532,0.7658,3.1845,0.9787,0.1055
281547686-0_3130.mp4,295,0.3808,0.5366,2.1193,0.5833,0.0904
281547686-0_3130.mp4,442,0.3215,0.4819,1.7254,0.4654,0.0856
281547686-0_3130.mp4,590,0.4305,0.62,2.8059,0.6239,0.0808
282364730-0_1117.mp4,0,0.3493,0.6724,3.7851,1.0,0.0795
282364730-0_1117.mp4,147,0.3567,0.6797,3.1871,0.7923,0.06
282364730-0_1117.mp4,295,0.2864,0.597,2.901,0.925,0.0812
282364730-0_1117.mp4,442,0.4125,0.7054,3.3042,0.9009,0.0746
282364730-0_1117.mp4,590,0.2887,0.5931,3.0085,0.971,0.1207
282518357-971_1969.mp4,0,0.1818,0.2965,1.1922,0.2627,0.0838
282518357-971_1969.mp4,147,0.4036,0.6141,2.3533,0.813,0.1114
282518357-971_1969.mp4,295,0.4242,0.7213,3.06,0.9167,0.1035
282518357-971_1969.mp4,442,0.3088,0.5183,2.1562,0.6935,0.119
282518357-971_1969.mp4,590,0.1914,0.2573,0.8984,0.3871,0.1457
283027449-0_791.mp4,0,0.4156,0.7084,2.8628,0.9686,0.1232
283027449-0_791.mp4,147,0.4306,0.656,2.4809,0.9379,0.1494
283027449-0_791.mp4,295,0.3051,0.4099,1.9214,0.6026,0.0919
283027449-0_791.mp4,442,0.2421,0.3626,1.6508,0.5024,0.0931
283027449-0_791.mp4,590,0.1603,0.2611,1.0901,0.481,0.1407
283451730-0_996.mp4,0,0.3317,0.6278,2.6993,0.8834,0.1066
283451730-0_996.mp4,147,0.3978,0.452,1.5578,0.4702,0.0989
283451730-0_996.mp4,295,0.4559,0.6022,2.4765,0.6516,0.0834
283451730-0_996.mp4,442,0.2588,0.4586,2.4007,0.7725,0.0881
283451730-0_996.mp4,590,0.3627,0.6869,3.2918,1.0,0.133
283451730-3092_4677.mp4,0,0.2099,0.4138,1.6692,0.6071,0.1109
283451730-3092_4677.mp4,147,0.1597,0.2106,0.8155,0.1516,0.1009
283451730-3092_4677.mp4,295,0.1784,0.447,2.9826,0.8962,0.1027
283451730-3092_4677.mp4,442,0.3285,0.5371,1.8673,0.6198,0.0913
283451730-3092_4677.mp4,590,0.2659,0.5946,5.0475,0.8978,0.0871
284517785-0_1439.mp4,0,0.3169,0.5529,2.607,0.9333,0.1066
284517785-0_1439.mp4,147,0.4372,0.6694,2.5184,0.9068,0.1296
284517785-0_1439.mp4,295,0.454,0.7243,3.4255,0.9608,0.0877
284517785-0_1439.mp4,442,0.2662,0.4989,2.4606,0.7451,0.0799
284517785-0_1439.mp4,590,0.4041,0.8037,5.7635,0.9583,0.0558
285898824-969_2466.mp4,0,0.3355,0.7105,5.8577,0.9703,0.078
285898824-969_2466.mp4,147,0.2896,0.5261,3.1902,0.8991,0.1001
285898824-969_2466.mp4,295,0.2655,0.3867,2.5767,0.6379,0.074
285898824-969_2466.mp4,442,0.0911,0.1225,0.3327,0.0536,0.0735
285898824-969_2466.mp4,590,0.2991,0.5455,3.1001,0.6105,0.0624
286109673-992_2003.mp4,0,0.3778,0.643,2.9173,0.8929,0.0918
286109673-992_2003.mp4,147,0.286,0.5516,2.7958,0.8378,0.1236
286109673-992_2003.mp4,295,0.4326,0.6129,3.9357,0.7523,0.0661
286109673-992_2003.mp4,442,0.4052,0.6955,3.6528,0.8853,0.0993
286109673-992_2003.mp4,590,0.335,0.5571,2.8043,0.7671,0.103
287911448-6379_8603.mp4,0,0.3601,0.472,1.7257,0.5582,0.0895
287911448-6379_8603.mp4,147,0.284,0.2628,0.8148,0.2978,0.0936
287911448-6379_8603.mp4,295,0.3311,0.3528,1.0803,0.3713,0.0931
287911448-6379_8603.mp4,442,0.3155,0.3805,1.2135,0.3524,0.0854
287911448-6379_8603.mp4,590,0.3441,0.457,1.6552,0.5072,0.0831
288032482-0_706.mp4,0,0.3357,0.5395,2.0064,0.8884,0.1566
288032482-0_706.mp4,147,0.3623,0.6663,3.4905,0.964,0.0957
288032482-0_706.mp4,295,0.3315,0.5253,2.209,0.6548,0.0908
288032482-0_706.mp4,442,0.247,0.579,3.3027,0.9474,0.1025
288032482-0_706.mp4,590,0.3837,0.7576,5.0636,0.9521,0.0639
289456120-2016_3687.mp4,0,0.3758,0.6384,2.7258,0.8996,0.1361
289456120-2016_3687.mp4,147,0.2692,0.3424,1.3832,0.5165,0.115
289456120-2016_3687.mp4,295,0.265,0.3763,1.4037,0.4309,0.1171
289456120-2016_3687.mp4,442,0.3529,0.6939,3.4236,1.0,0.1232
289456120-2016_3687.mp4,590,0.2558,0.4943,2.4884,0.9167,0.1096
290594963-2954_4130.mp4,0,0.3655,0.6752,5.5419,1.0,0.067
290594963-2954_4130.mp4,147,0.2505,0.5406,2.8998,1.0,0.1247
290594963-2954_4130.mp4,295,0.5229,0.8421,4.6833,0.9825,0.0635
290594963-2954_4130.mp4,442,0.3683,0.7763,5.497,1.0,0.0768
290594963-2954_4130.mp4,590,0.3349,0.6616,3.3295,1.0,0.1291
290760994-10968_12031.mp4,0,0.3881,0.6574,3.5439,0.8288,0.0997
290760994-10968_12031.mp4,147,0.4069,0.6369,3.2077,0.7733,0.082
290760994-10968_12031.mp4,295,0.3703,0.4358,1.3006,0.5135,0.1161
290760994-10968_12031.mp4,442,0.4296,0.6582,2.3662,0.6037,0.0738
290760994-10968_12031.mp4,590,0.2009,0.1873,0.6986,0.2535,0.1393
291574772-1000_2064.mp4,0,0.354,0.5533,1.9746,0.3556,0.0338
291574772-1000_2064.mp4,147,0.0848,0.0595,-0.0208,0.0246,0.0615
291574772-1000_2064.mp4,295,0.1588,0.1761,0.6885,0.0408,0.0313
291574772-1000_2064.mp4,442,0.1646,0.2172,1.1297,0.2415,0.0725
291574772-1000_2064.mp4,590,0.3875,0.6231,2.9547,0.8451,0.0827
291574772-4994_6137.mp4,0,0.3907,0.6884,3.0131,0.9304,0.1299
291574772-4994_6137.mp4,147,0.3412,0.6931,4.7958,0.9857,0.0867
291574772-4994_6137.mp4,295,0.3183,0.5589,2.7936,0.8015,0.0964
291574772-4994_6137.mp4,442,0.2774,0.4383,1.8213,0.4762,0.0788
291574772-4994_6137.mp4,590,0.3048,0.3969,1.3625,0.3858,0.0879
291730114-0_1421.mp4,0,0.3457,0.7033,3.394,0.9638,0.1326
291730114-0_1421.mp4,147,0.3604,0.5249,1.7984,0.7535,0.1436
291730114-0_1421.mp4,295,0.2673,0.5064,3.4168,0.801,0.0768
291730114-0_1421.mp4,442,0.3838,0.6149,3.1682,0.8451,0.0892
291730114-0_1421.mp4,590,0.2694,0.3272,1.0659,0.316,0.1041
293366456-0_1083.mp4,0,0.2885,0.5615,2.4634,0.8412,0.1194
293366456-0_1083.mp4,147,0.3214,0.6153,2.5089,0.9444,0.1537
293366456-0_1083.mp4,295,0.253,0.5855,2.7951,0.9836,0.1098
293366456-0_1083.mp4,442,0.1915,0.3429,1.5915,0.5801,0.1125
293366456-0_1083.mp4,590,0.3093,0.4741,1.9222,0.5585,0.0837
294617990-3985_4987.mp4,0,0.3887,0.768,4.23,0.9881,0.0465
294617990-3985_4987.mp4,147,0.3706,0.7129,3.2908,0.9787,0.1017
294617990-3985_4987.mp4,295,0.5381,0.7312,2.9602,0.8195,0.0814
294617990-3985_4987.mp4,442,0.3012,0.5872,2.9071,0.996,0.109
294617990-3985_4987.mp4,590,0.4642,0.7264,3.521,0.8675,0.0699
294831754-3020_4175.mp4,0,0.4258,0.5444,2.0962,0.7216,0.1151
294831754-3020_4175.mp4,147,0.3709,0.5132,2.084,0.6328,0.1217
294831754-3020_4175.mp4,295,0.4867,0.5778,1.6529,0.614,0.118
294831754-3020_4175.mp4,442,0.5081,0.6809,2.5119,0.684,0.0799
294831754-3020_4175.mp4,590,0.4098,0.4391,1.3053,0.3477,0.0774
295274187-0_488.mp4,0,0.1951,0.3824,2.5958,0.7647,0.0949
295274187-0_488.mp4,136,0.4327,0.6474,2.3204,0.8228,0.1004
295274187-0_488.mp4,273,0.4368,0.7076,3.7256,0.9231,0.0532
295274187-0_488.mp4,410,0.3539,0.5334,2.0626,0.5911,0.116
295274187-0_488.mp4,547,0.3498,0.5371,2.4173,0.7022,0.128
295957017-0_721.mp4,0,0.3845,0.6463,2.5814,0.9154,0.1151
295957017-0_721.mp4,147,0.4279,0.7836,3.9706,1.0,0.1012
295957017-0_721.mp4,295,0.1874,0.3425,1.7981,0.9048,0.1367
295957017-0_721.mp4,442,0.3293,0.6401,2.7672,0.9375,0.1224
295957017-0_721.mp4,590,0.3897,0.6597,3.0504,0.9355,0.0954
296862961-11099_12367.mp4,0,0.3184,0.5061,1.9078,0.8295,0.1343
296862961-11099_12367.mp4,147,0.4174,0.6096,2.4884,0.7305,0.0869
296862961-11099_12367.mp4,295,0.3953,0.5457,2.0981,0.7344,0.0917
296862961-11099_12367.mp4,442,0.297,0.5293,2.2386,0.6685,0.0946
296862961-11099_12367.mp4,590,0.3233,0.4576,1.6059,0.5556,0.1066
298349634-2019_3417.mp4,0,0.2454,0.5708,5.4483,0.95,0.0672
298349634-2019_3417.mp4,147,0.3485,0.6134,3.5055,0.8814,0.0819
298349634-2019_3417.mp4,295,0.31,0.5238,3.0457,0.8323,0.1203
298349634-2019_3417.mp4,442,0.3086,0.5279,2.0682,0.7719,0.1253
298349634-2019_3417.mp4,590,0.2797,0.6347,4.0304,0.9598,0.0999
298425619-80_906.mp4,0,0.303,0.4515,1.6354,0.582,0.1278
298425619-80_906.mp4,147,0.2653,0.5479,2.7525,0.875,0.1016
298425619-80_906.mp4,295,0.2131,0.2586,0.9123,0.1809,0.11
298425619-80_906.mp4,442,0.2285,0.1559,0.4437,0.1961,0.1077
298425619-80_906.mp4,590,0.3316,0.4812,2.0727,0.6633,0.1021
299176514-0_751.mp4,0,0.2895,0.7173,5.504,1.0,0.0889
299176514-0_751.mp4,147,0.2836,0.513,3.5147,0.8745,0.0863
299176514-0_751.mp4,295,0.2403,0.4662,2.1337,0.8082,0.0964
299176514-0_751.mp4,442,0.3299,0.6122,3.0625,0.9614,0.0917
299176514-0_751.mp4,590,0.387,0.6047,2.181,0.6812,0.1029
299444113-0_720.mp4,0,0.3943,0.7466,4.185,0.9216,0.0879
299444113-0_720.mp4,147,0.2309,0.5491,3.3917,1.0,0.1312
299444113-0_720.mp4,295,0.2793,0.4682,2.5647,0.6866,0.1088
299444113-0_720.mp4,442,0.4391,0.622,2.3551,0.7952,0.1084
299444113-0_720.mp4,590,0.348,0.5519,2.1458,0.8039,0.1468
299897145-6375_7965.mp4,0,0.3475,0.4359,2.0204,0.5457,0.0808
299897145-6375_7965.mp4,147,0.3408,0.5362,2.9625,0.7969,0.1032
299897145-6375_7965.mp4,295,0.3504,0.5886,2.9955,0.8193,0.0949
299897145-6375_7965.mp4,442,0.2623,0.5208,2.5133,0.9506,0.1356
299897145-6375_7965.mp4,590,0.2954,0.5465,2.8216,0.8987,0.1136
300399676-5000_6273.mp4,0,0.2622,0.5646,2.8171,0.8775,0.0878
300399676-5000_6273.mp4,147,0.3747,0.7039,5.4855,0.9202,0.0587
300399676-5000_6273.mp4,295,0.358,0.6147,3.9789,0.9123,0.0686
300399676-5000_6273.mp4,442,0.4258,0.6977,4.5918,0.828,0.059
300399676-5000_6273.mp4,590,0.3574,0.5385,2.2241,0.631,0.0814
301127193-0_896.mp4,0,0.2756,0.5859,3.385,0.8705,0.0776
301127193-0_896.mp4,147,0.3501,0.774,6.1841,0.9753,0.055
301127193-0_896.mp4,295,0.3993,0.6787,3.0941,0.9224,0.0993
301127193-0_896.mp4,442,0.2865,0.5832,3.9566,0.9143,0.0733
301127193-0_896.mp4,590,0.2865,0.447,1.7162,0.6765,0.1295
302210322-1999_3843.mp4,0,0.3121,0.4485,1.4048,0.6796,0.1422
302210322-1999_3843.mp4,147,0.2394,0.3816,1.85,0.6691,0.1349
302210322-1999_3843.mp4,295,0.3911,0.7243,4.7815,0.9154,0.0752
302210322-1999_3843.mp4,442,0.3715,0.6859,4.7171,0.9077,0.0683
302210322-1999_3843.mp4,590,0.3334,0.655,4.8283,0.9231,0.0716
302210322-5925_7418.mp4,0,0.346,0.559,2.1171,0.7875,0.1397
302210322-5925_7418.mp4,147,0.1764,0.3319,1.6678,0.6679,0.1368
302210322-5925_7418.mp4,295,0.2348,0.3993,1.5416,0.5498,0.1158
302210322-5925_7418.mp4,442,0.237,0.3093,1.1608,0.3415,0.126
302210322-5925_7418.mp4,590,0.3525,0.5771,2.4386,0.6974,0.1233
302387473-2985_3999.mp4,0,0.2479,0.6156,4.1128,0.9892,0.1189
302387473-2985_3999.mp4,147,0.3161,0.4847,2.5218,0.782,0.128
302387473-2985_3999.mp4,295,0.4044,0.7028,3.8389,0.819,0.0792
302387473-2985_3999.mp4,442,0.2856,0.526,2.1749,0.7525,0.1335
302387473-2985_3999.mp4,590,0.3072,0.5844,2.6262,0.7612,0.0969
304050200-0_1247.mp4,0,0.4104,0.6962,3.1926,1.0,0.097
304050200-0_1247.mp4,147,0.2604,0.6484,5.2253,1.0,0.0957
304050200-0_1247.mp4,295,0.3322,0.6516,3.7024,0.9235,0.0691
304050200-0_1247.mp4,442,0.4377,0.8,4.7558,0.9832,0.0785
304050200-0_1247.mp4,590,0.3296,0.5947,2.6535,0.9833,0.1502
305025868-0_1924.mp4,0,0.303,0.5302,2.0651,0.6169,0.106
305025868-0_1924.mp4,147,0.2681,0.2005,0.4704,0.1522,0.0905
305025868-0_1924.mp4,295,0.2545,0.2884,0.8514,0.3065,0.1174
305025868-0_1924.mp4,442,0.2535,0.2766,0.9049,0.2563,0.0917
305025868-0_1924.mp4,590,0.2081,0.2137,0.6954,0.2769,0.1097
305804367-1997_3012.mp4,0,0.3418,0.7362,4.436,0.9893,0.0806
305804367-1997_3012.mp4,147,0.4351,0.7032,3.2332,0.8261,0.0964
305804367-1997_3012.mp4,295,0.2366,0.3196,1.0337,0.4478,0.125
305804367-1997_3012.mp4,442,0.3315,0.6114,3.3602,0.8714,0.0968
305804367-1997_3012.mp4,590,0.2398,0.3279,1.0656,0.1806,0.0797
305804367-7003_8466.mp4,0,0.2326,0.3935,1.528,0.5172,0.095
305804367-7003_8466.mp4,147,0.2525,0.5806,3.2213,0.9713,0.0994
305804367-7003_8466.mp4,295,0.3244,0.6151,3.5121,0.8045,0.0825
305804367-7003_8466.mp4,442,0.3366,0.455,1.6571,0.5389,0.0898
305804367-7003_8466.mp4,590,0.2351,0.4206,1.4985,0.4655,0.101
306673773-2010_3054.mp4,0,0.354,0.6208,3.2387,0.7013,0.0771
306673773-2010_3054.mp4,147,0.4187,0.6681,3.41,0.7745,0.0704
306673773-2010_3054.mp4,295,0.4751,0.7686,3.826,0.9615,0.0816
306673773-2010_3054.mp4,442,0.2954,0.464,2.7265,0.7523,0.0868
306673773-2010_3054.mp4,590,0.3869,0.6209,4.8908,0.8756,0.0686
306673773-3055_4453.mp4,0,0.3416,0.6673,5.4759,0.9375,0.0773
306673773-3055_4453.mp4,147,0.5374,0.7419,3.2677,0.8547,0.0721
306673773-3055_4453.mp4,295,0.2677,0.3791,1.5809,0.6447,0.1099
306673773-3055_4453.mp4,442,0.3407,0.7029,4.5312,0.9412,0.1055
306673773-3055_4453.mp4,590,0.3279,0.6674,3.6959,0.9484,0.1128
307769531-0_1161.mp4,0,0.3846,0.693,3.1941,0.8885,0.0909
307769531-0_1161.mp4,147,0.5801,0.8487,4.2815,1.0,0.0824
307769531-0_1161.mp4,295,0.2853,0.5276,2.0976,0.7559,0.1427
307769531-0_1161.mp4,442,0.377,0.5808,2.1116,0.7156,0.1165
